ID,Type,SKU,Name,Published,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Manage stock?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Meta: product_group,Meta: color_name,Meta: color_hex,Meta: complete_the_look,Meta: maincat,Meta: subcat
,variation,GLTV1PNKXL-2,,1,,,,,,,1,4,,,,1,,,,,,,,279,,,,,,,men-monogram-t-shirt-pink,,,,,,,pa_size,XL,,,,,,,,
,variable,men-monogram-t-shirt-pale-lavender,Men GL Monogram T-Shirt,1,,"<strong>Description:</strong><br><span>This everyday t-shirt is an essential in every man's wardrobe, providing ultimate comfort throughout the day. This short sleeve t-shirt is made from recycled polyester, while having an ultimate soft touch. It's simply a must have piece for everybody.</span><br><br><strong>Our recycled fabric:</strong><br><span>Made from 83% recycled polyester and 17% spandex providing the softest touch to the skin, while feeling ultra-lightweight. From post-consumer recycled plastic bottles, turned into a new reusable and sustainable fabric. The fabric is extremely durable, strong, and 100% recyclable. Recycled polyester is highly eco-friendly, combating the rise of plastic waste in our world.</span><br><br><strong>How I am made</strong><br><span>83% recycled polyester and 17% spandex</span><br><span>All trims, labels, threads, and Dying Process are eco-friendly and sustainable.</span><br><br><span>Designed and made in UAE.</span><br><br><strong>How to take care of me</strong><br><span>Can be washed by hand or washing machine on cold to hot water, using a mild detergent on a delicate cycle.</span>",,,taxable,,1,15,,0,,1,,,,,,,,279,"Men,Men T-Shirts & Tops,GL Monogram Collection,Men GL Monogram",monogram-collection,,"https://cdn.shopify.com/s/files/1/0469/1152/0920/files/Men_PaleLavender_CFA_c60552bc-f47a-4efe-bef8-9bb67a20a633.jpg?v=1743657930,https://cdn.shopify.com/s/files/1/0469/1152/0920/files/Men_PaleLavender_CBA_a7a7f5a1-aad5-429b-8fe0-81028625d106.jpg?v=1743657930,https://cdn.shopify.com/s/files/1/0469/1152/0920/files/Men_PaleLavender_FFC_bb2fe037-7836-43a6-8a64-fdaa92cf9aa3.jpg?v=1743657930,https://cdn.shopify.com/s/files/1/0469/1152/0920/files/Men_PaleLavender_FBA_baebcb75-e534-446f-b462-73bfb8e6a723.jpg?v=1743657930,https://cdn.shopify.com/s/files/1/0469/1152/0920/files/Men_PaleLavender_FFA_540f9baa-962a-4e3c-8851-ef80735ed6a5.jpg?v=1743657930,https://cdn.shopify.com/s/files/1/0469/1152/0920/files/Men_PaleLavender_FFB_b0d9cd0e-7658-4e05-858e-8bb9e7d78767.jpg?v=1743657930",,,,,,,,,,pa_size,XS|S|M|L|XL,1,1,men-monogram-t-shirt,Pastel Lavender,#B9B3D1,organic-bamboo-men-lounge-shorts-pale-lavender,t-shirts_&_tops,short_sleeves
,variation,GLTV1PLXS-2,,1,,,,,,,1,2,,,,1,,,,,,,,279,,,,,,,men-monogram-t-shirt-pale-lavender,,,,,,,pa_size,XS,,,,,,,,
,variation,GLTV1PLS-2,,1,,,,,,,1,1,,,,1,,,,,,,,279,,,,,,,men-monogram-t-shirt-pale-lavender,,,,,,,pa_size,S,,,,,,,,
,variation,GLTV1PLM-2,,1,,,,,,,1,4,,,,1,,,,,,,,279,,,,,,,men-monogram-t-shirt-pale-lavender,,,,,,,pa_size,M,,,,,,,,
,variation,GLTV1PLL-2,,1,,,,,,,1,4,,,,1,,,,,,,,279,,,,,,,men-monogram-t-shirt-pale-lavender,,,,,,,pa_size,L,,,,,,,,
,variation,GLTV1PLXL-2,,1,,,,,,,1,4,,,,1,,,,,,,,279,,,,,,,men-monogram-t-shirt-pale-lavender,,,,,,,pa_size,XL,,,,,,,,
,variable,men-monogram-t-shirt-pale-blue,Men GL Monogram T-Shirt,1,,"<strong>Description:</strong><br><span>This everyday t-shirt is an essential in every man's wardrobe, providing ultimate comfort throughout the day. This short sleeve t-shirt is made from recycled polyester, while having an ultimate soft touch. It's simply a must have piece for everybody.</span><br><br><strong>Our recycled fabric:</strong><br><span>Made from 83% recycled polyester and 17% spandex providing the softest touch to the skin, while feeling ultra-lightweight. From post-consumer recycled plastic bottles, turned into a new reusable and sustainable fabric. The fabric is extremely durable, strong, and 100% recyclable. Recycled polyester is highly eco-friendly, combating the rise of plastic waste in our world.</span><br><br><strong>How I am made</strong><br><span>83% recycled polyester and 17% spandex</span><br><span>All trims, labels, threads, and Dying Process are eco-friendly and sustainable.</span><br><br><span>Designed and made in UAE.</span><br><br><strong>How to take care of me</strong><br><span>Can be washed by hand or washing machine on cold to hot water, using a mild detergent on a delicate cycle.</span>",,,taxable,,1,19,,0,,1,,,,,,,,279,"Men,Men T-Shirts & Tops,GL Monogram Collection,Men GL Monogram",monogram-collection,,"https://cdn.shopify.com/s/files/1/0469/1152/0920/files/Men_PaleBlue_CFA_69930a5f-a970-4d70-a97f-dbe253680095.jpg?v=1743657928,https://cdn.shopify.com/s/files/1/0469/1152/0920/files/Men_PaleBlue_CBA_c6136184-33ad-4cdb-bcda-1fb84296fa43.jpg?v=1743657928,https://cdn.shopify.com/s/files/1/0469/1152/0920/files/Men_PaleBlue_FFC_aaa73573-4da1-4bd1-be77-bfa2bf82b456.jpg?v=1743657928,https://cdn.shopify.com/s/files/1/0469/1152/0920/files/Men_PaleBlue_FBA_25acd73e-1aca-4218-9dac-7cf5fc57ff35.jpg?v=1743657928,https://cdn.shopify.com/s/files/1/0469/1152/0920/files/Men_PaleBlue_FFA_1a921c43-6fbb-4836-8ccf-4235031aad77.jpg?v=1743657928,https://cdn.shopify.com/s/files/1/0469/1152/0920/files/Men_PaleBlue_FFB_144b770e-26bf-4c8d-b4ef-fa37714227d8.jpg?v=1743657928",,,,,,,,,,pa_size,XS|S|M|L|XL,1,1,men-monogram-t-shirt,Ocean Pale Blue,#9CC3DC,organic-bamboo-men-lounge-shorts-pale-blue,t-shirts_&_tops,short_sleeves
,variation,GLTV1PBXS-2,,1,,,,,,,1,3,,,,1,,,,,,,,279,,,,,,,men-monogram-t-shirt-pale-blue,,,,,,,pa_size,XS,,,,,,,,
,variation,GLTV1PBS-2,,1,,,,,,,1,2,,,,1,,,,,,,,279,,,,,,,men-monogram-t-shirt-pale-blue,,,,,,,pa_size,S,,,,,,,,
,variation,GLTV1PBM-2,,1,,,,,,,1,5,,,,1,,,,,,,,279,,,,,,,men-monogram-t-shirt-pale-blue,,,,,,,pa_size,M,,,,,,,,
,variation,GLTV1PBL-2,,1,,,,,,,1,4,,,,1,,,,,,,,279,,,,,,,men-monogram-t-shirt-pale-blue,,,,,,,pa_size,L,,,,,,,,
,variation,GLTV1PBXL-2,,1,,,,,,,1,5,,,,1,,,,,,,,279,,,,,,,men-monogram-t-shirt-pale-blue,,,,,,,pa_size,XL,,,,,,,,
,variable,men-monogram-t-shirt-black,Men GL Monogram T-Shirt,1,,"<strong>Description:</strong><br><span>This everyday t-shirt is an essential in every man's wardrobe, providing ultimate comfort throughout the day. This short sleeve t-shirt is made from recycled polyester, while having an ultimate soft touch. It's simply a must have piece for everybody.</span><br><br><strong>Our recycled fabric:</strong><br><span>Made from 83% recycled polyester and 17% spandex providing the softest touch to the skin, while feeling ultra-lightweight. From post-consumer recycled plastic bottles, turned into a new reusable and sustainable fabric. The fabric is extremely durable, strong, and 100% recyclable. Recycled polyester is highly eco-friendly, combating the rise of plastic waste in our world.</span><br><br><strong>How I am made</strong><br><span>83% recycled polyester and 17% spandex</span><br><span>All trims, labels, threads, and Dying Process are eco-friendly and sustainable.</span><br><br><span>Designed and made in UAE.</span><br><br><strong>How to take care of me</strong><br><span>Can be washed by hand or washing machine on cold to hot water, using a mild detergent on a delicate cycle.</span>",,,taxable,,1,15,,0,,1,,,,,,,,279,"Men,Men T-Shirts & Tops,GL Monogram Collection,Men GL Monogram",monogram-collection,,"https://cdn.shopify.com/s/files/1/0469/1152/0920/files/Men_Black_CFA_34c1b4b9-686f-4073-b3d4-adf9ad6210ee.jpg?v=1743657926,https://cdn.shopify.com/s/files/1/0469/1152/0920/files/Men_Black_CBA_873515c2-66bc-4583-b776-63369847b233.jpg?v=1743657926,https://cdn.shopify.com/s/files/1/0469/1152/0920/files/Men_Black_FFC_24f6f17e-dc31-4e0b-be80-e5a7c5b87fe0.jpg?v=1743657926,https://cdn.shopify.com/s/files/1/0469/1152/0920/files/Men_Black_FBA_a98e4874-106d-4820-bc07-255c5d57a38e.jpg?v=1743657926,https://cdn.shopify.com/s/files/1/0469/1152/0920/files/Men_Black_FFA_dc6bb8d7-9019-42f5-bc45-6d6c63fc3954.jpg?v=1743657927,https://cdn.shopify.com/s/files/1/0469/1152/0920/files/Men_Black_FFB_0e01c4d6-cf62-4bb1-96f9-07dae22f904d.jpg?v=1743657927",,,,,,,,,,pa_size,XS|S|M|L|XL,1,1,men-monogram-t-shirt,Jet Black,#383E4E,organic-bamboo-men-lounge-shorts-black,t-shirts_&_tops,short_sleeves
,variation,GLTV1BLKXS-2,,1,,,,,,,1,1,,,,1,,,,,,,,279,,,,,,,men-monogram-t-shirt-black,,,,,,,pa_size,XS,,,,,,,,
,variation,GLTV1BLKS-2,,1,,,,,,,1,3,,,,1,,,,,,,,279,,,,,,,men-monogram-t-shirt-black,,,,,,,pa_size,S,,,,,,,,
,variation,GLTV1BLKM-2,,1,,,,,,,1,4,,,,1,,,,,,,,279,,,,,,,men-monogram-t-shirt-black,,,,,,,pa_size,M,,,,,,,,
,variation,GLTV1BLKL-2,,1,,,,,,,1,3,,,,1,,,,,,,,279,,,,,,,men-monogram-t-shirt-black,,,,,,,pa_size,L,,,,,,,,
,variation,GLTV1BLKXL-2,,1,,,,,,,1,4,,,,1,,,,,,,,279,,,,,,,men-monogram-t-shirt-black,,,,,,,pa_size,XL,,,,,,,,
,variable,kids-cotton-comfort-sweatshirt-sweatpants-set-unisex-steel-blue,KIDS COTTON  SWEATSHIRT & SWEATPANTS SET UNISEX,1,,"<section class=""product-description glossy-lounge-description"">  <h2>Kids’ Cotton Two-Piece Lounge Set</h2>  <p>    Elevate your child’s everyday wardrobe with our     <strong>Kids’ Cotton Two-Piece Lounge Set</strong>, designed for premium comfort, warmth,     and all-day wear. This matching set includes a soft     <strong>long-sleeve crewneck sweatshirt</strong> and     <strong>straight-leg sweatpants</strong>, making it the perfect outfit for school, playtime,     travel, or relaxing at home. Available in stylish, muted colors—Steel Blue, Wheat, Slate Green,     Pink, and Lavender—this unisex sweatsuit is a versatile essential for both boys and girls.  </p>  <h3>Premium Cotton Fabric</h3>  <p>    Our kids’ lounge set is made from     <strong>high-quality cotton or a cotton-rich blend</strong>, featuring a cozy, brushed     interior that keeps children warm without overheating. The breathable, skin-friendly fabric     is ideal for toddlers and kids with sensitive skin. Durable stitching and natural flexibility     ensure the perfect balance of comfort and long-lasting wear, even for active little ones.  </p>  <h3>Thoughtful, Kid-Friendly Design</h3>  <p>    <strong>Composition:</strong> 100% cotton or cotton-rich blend<br>    <strong>Top:</strong> Classic long-sleeve crewneck sweatshirt; select styles include charming     neck frills in Lavender and Pink. Finished with a subtle chest detail for a simple, modern look.<br>    <strong>Bottoms:</strong> Matching sweatpants with a soft elastic waistband and cuffed or banded     ankles for a secure, comfortable fit during play, lounging, or outdoor activities.  </p>  <h3>Easy Care Instructions</h3>  <p>    This kids’ two-piece outfit is simple to care for—just     <strong>machine wash cold</strong> with similar colors using a mild detergent.     <strong>Tumble dry low or hang to dry</strong> to maintain the fabric’s softness and vibrant color.     Iron on a low setting when needed, avoiding direct heat on printed or embroidered details.  </p></section>",,,taxable,,1,11,,0,,1,,,,,,,,280,LE-26,,,"https://cdn.shopify.com/s/files/1/0469/1152/0920/files/402A9981.jpg?v=1764519144,https://cdn.shopify.com/s/files/1/0469/1152/0920/files/402A9963.jpg?v=1764519144,https://cdn.shopify.com/s/files/1/0469/1152/0920/files/402A9987.jpg?v=1764531156,https://cdn.shopify.com/s/files/1/0469/1152/0920/files/402A9967.jpg?v=1764531156",,,,,,,,,,pa_size,="1-2"|="2-3"|="3-4"|="4-5"|="6-7"|="7-8",1,1,kids-cotton-comfort-sweatshirt-sweatpants-set-unisex,Steel Blue,#999FBF,,,
,variation,GLE01SB80,,1,,,,,,,1,3,,,,1,,,,,,,,280,,,,,,,kids-cotton-comfort-sweatshirt-sweatpants-set-unisex-steel-blue,,,,,,,pa_size,="1-2",,,,,,,,
,variation,GLE01SB90,,1,,,,,,,1,2,,,,1,,,,,,,,280,,,,,,,kids-cotton-comfort-sweatshirt-sweatpants-set-unisex-steel-blue,,,,,,,pa_size,="2-3",,,,,,,,
,variation,GLE01SB100,,1,,,,,,,1,1,,,,1,,,,,,,,280,,,,,,,kids-cotton-comfort-sweatshirt-sweatpants-set-unisex-steel-blue,,,,,,,pa_size,="3-4",,,,,,,,
,variation,GLE01SB110,,1,,,,,,,1,2,,,,1,,,,,,,,280,,,,,,,kids-cotton-comfort-sweatshirt-sweatpants-set-unisex-steel-blue,,,,,,,pa_size,="4-5",,,,,,,,
,variation,GLE01SB120,,1,,,,,,,1,1,,,,1,,,,,,,,280,,,,,,,kids-cotton-comfort-sweatshirt-sweatpants-set-unisex-steel-blue,,,,,,,pa_size,="6-7",,,,,,,,
,variation,GLE01SB130,,1,,,,,,,1,2,,,,1,,,,,,,,280,,,,,,,kids-cotton-comfort-sweatshirt-sweatpants-set-unisex-steel-blue,,,,,,,pa_size,="7-8",,,,,,,,
,variable,kids-cotton-comfort-sweatshirt-sweatpants-set-unisex-wheat,KIDS COTTON SWEATSHIRT & SWEATPANTS SET UNISEX,1,,"<section class=""product-description glossy-lounge-description"">  <h2>Kids’ Cotton Two-Piece Lounge Set</h2>  <p>    Elevate your child’s everyday wardrobe with our     <strong>Kids’ Cotton Two-Piece Lounge Set</strong>, designed for premium comfort, warmth,     and all-day wear. This matching set includes a soft     <strong>long-sleeve crewneck sweatshirt</strong> and     <strong>straight-leg sweatpants</strong>, making it the perfect outfit for school, playtime,     travel, or relaxing at home. Available in stylish, muted colors—Steel Blue, Wheat, Slate Green,     Pink, and Lavender—this unisex sweatsuit is a versatile essential for both boys and girls.  </p>  <h3>Premium Cotton Fabric</h3>  <p>    Our kids’ lounge set is made from     <strong>high-quality cotton or a cotton-rich blend</strong>, featuring a cozy, brushed     interior that keeps children warm without overheating. The breathable, skin-friendly fabric     is ideal for toddlers and kids with sensitive skin. Durable stitching and natural flexibility     ensure the perfect balance of comfort and long-lasting wear, even for active little ones.  </p>  <h3>Thoughtful, Kid-Friendly Design</h3>  <p>    <strong>Composition:</strong> 100% cotton or cotton-rich blend<br>    <strong>Top:</strong> Classic long-sleeve crewneck sweatshirt; select styles include charming     neck frills in Lavender and Pink. Finished with a subtle chest detail for a simple, modern look.<br>    <strong>Bottoms:</strong> Matching sweatpants with a soft elastic waistband and cuffed or banded     ankles for a secure, comfortable fit during play, lounging, or outdoor activities.  </p>  <h3>Easy Care Instructions</h3>  <p>    This kids’ two-piece outfit is simple to care for—just     <strong>machine wash cold</strong> with similar colors using a mild detergent.     <strong>Tumble dry low or hang to dry</strong> to maintain the fabric’s softness and vibrant color.     Iron on a low setting when needed, avoiding direct heat on printed or embroidered details.  </p></section>",,,taxable,,1,13,,0,,1,,,,,,,,280,LE-26,,,"https://cdn.shopify.com/s/files/1/0469/1152/0920/files/Wheat1-1.jpg?v=1764513847,https://cdn.shopify.com/s/files/1/0469/1152/0920/files/wheat1-2.jpg?v=1764513847,https://cdn.shopify.com/s/files/1/0469/1152/0920/files/402A0791.jpg?v=1764562178",,,,,,,,,,pa_size,="1-2"|="2-3"|="3-4"|="4-5"|="6-7"|="7-8",1,1,kids-cotton-comfort-sweatshirt-sweatpants-set-unisex,Wheat,#CDBFBA,,,
,variation,GLE01WH80,,1,,,,,,,1,2,,,,1,,,,,,,,280,,,,,,,kids-cotton-comfort-sweatshirt-sweatpants-set-unisex-wheat,,,,,,,pa_size,="1-2",,,,,,,,
,variation,GLE01WH90,,1,,,,,,,1,2,,,,1,,,,,,,,280,,,,,,,kids-cotton-comfort-sweatshirt-sweatpants-set-unisex-wheat,,,,,,,pa_size,="2-3",,,,,,,,
,variation,GLE01WH100,,1,,,,,,,1,2,,,,1,,,,,,,,280,,,,,,,kids-cotton-comfort-sweatshirt-sweatpants-set-unisex-wheat,,,,,,,pa_size,="3-4",,,,,,,,
,variation,GLE01WH110,,1,,,,,,,1,3,,,,1,,,,,,,,280,,,,,,,kids-cotton-comfort-sweatshirt-sweatpants-set-unisex-wheat,,,,,,,pa_size,="4-5",,,,,,,,
,variation,GLE01WH120,,1,,,,,,,1,2,,,,1,,,,,,,,280,,,,,,,kids-cotton-comfort-sweatshirt-sweatpants-set-unisex-wheat,,,,,,,pa_size,="6-7",,,,,,,,
,variation,GLE01WH130,,1,,,,,,,1,2,,,,1,,,,,,,,280,,,,,,,kids-cotton-comfort-sweatshirt-sweatpants-set-unisex-wheat,,,,,,,pa_size,="7-8",,,,,,,,
,variable,kids-cotton-comfort-sweatshirt-sweatpants-set-unisex-slate-green,KIDS COTTON  SWEATSHIRT & SWEATPANTS SET UNISEX,1,,"<section class=""product-description glossy-lounge-description"">  <h2>Kids’ Cotton Two-Piece Lounge Set</h2>  <p>    Elevate your child’s everyday wardrobe with our     <strong>Kids’ Cotton Two-Piece Lounge Set</strong>, designed for premium comfort, warmth,     and all-day wear. This matching set includes a soft     <strong>long-sleeve crewneck sweatshirt</strong> and     <strong>straight-leg sweatpants</strong>, making it the perfect outfit for school, playtime,     travel, or relaxing at home. Available in stylish, muted colors—Steel Blue, Wheat, Slate Green,     Pink, and Lavender—this unisex sweatsuit is a versatile essential for both boys and girls.  </p>  <h3>Premium Cotton Fabric</h3>  <p>    Our kids’ lounge set is made from     <strong>high-quality cotton or a cotton-rich blend</strong>, featuring a cozy, brushed     interior that keeps children warm without overheating. The breathable, skin-friendly fabric     is ideal for toddlers and kids with sensitive skin. Durable stitching and natural flexibility     ensure the perfect balance of comfort and long-lasting wear, even for active little ones.  </p>  <h3>Thoughtful, Kid-Friendly Design</h3>  <p>    <strong>Composition:</strong> 100% cotton or cotton-rich blend<br>    <strong>Top:</strong> Classic long-sleeve crewneck sweatshirt; select styles include charming     neck frills in Lavender and Pink. Finished with a subtle chest detail for a simple, modern look.<br>    <strong>Bottoms:</strong> Matching sweatpants with a soft elastic waistband and cuffed or banded     ankles for a secure, comfortable fit during play, lounging, or outdoor activities.  </p>  <h3>Easy Care Instructions</h3>  <p>    This kids’ two-piece outfit is simple to care for—just     <strong>machine wash cold</strong> with similar colors using a mild detergent.     <strong>Tumble dry low or hang to dry</strong> to maintain the fabric’s softness and vibrant color.     Iron on a low setting when needed, avoiding direct heat on printed or embroidered details.  </p></section>",,,taxable,,1,12,,0,,1,,,,,,,,280,Uncategorized,,,https://cdn.shopify.com/s/files/1/0469/1152/0920/files/402A0783.jpg?v=1764525179,,,,,,,,,,pa_size,="1-2"|="2-3"|="3-4"|="4-5"|="6-7"|="7-8",1,1,kids-cotton-comfort-sweatshirt-sweatpants-set-unisex,Slate Green,#81988E,,,
,variation,GLE01SLG80,,1,,,,,,,1,1,,,,1,,,,,,,,280,,,,,,,kids-cotton-comfort-sweatshirt-sweatpants-set-unisex-slate-green,,,,,,,pa_size,="1-2",,,,,,,,
,variation,GLE01SLG90,,1,,,,,,,1,2,,,,1,,,,,,,,280,,,,,,,kids-cotton-comfort-sweatshirt-sweatpants-set-unisex-slate-green,,,,,,,pa_size,="2-3",,,,,,,,
,variation,GLE01SLG100,,1,,,,,,,1,2,,,,1,,,,,,,,280,,,,,,,kids-cotton-comfort-sweatshirt-sweatpants-set-unisex-slate-green,,,,,,,pa_size,="3-4",,,,,,,,
,variation,GLE01SLG110,,1,,,,,,,1,2,,,,1,,,,,,,,280,,,,,,,kids-cotton-comfort-sweatshirt-sweatpants-set-unisex-slate-green,,,,,,,pa_size,="4-5",,,,,,,,
,variation,GLE01SLG120,,1,,,,,,,1,3,,,,1,,,,,,,,280,,,,,,,kids-cotton-comfort-sweatshirt-sweatpants-set-unisex-slate-green,,,,,,,pa_size,="6-7",,,,,,,,
,variation,GLE01SLG130,,1,,,,,,,1,2,,,,1,,,,,,,,280,,,,,,,kids-cotton-comfort-sweatshirt-sweatpants-set-unisex-slate-green,,,,,,,pa_size,="7-8",,,,,,,,
,variable,kids-cotton-comfort-sweatshirt-sweatpants-set-unisex-pink,KIDS COTTON SWEATSHIRT & SWEATPANTS SET UNISEX,1,,"<section class=""product-description glossy-lounge-description"">  <h2>Kids’ Cotton Two-Piece Lounge Set</h2>  <p>    Elevate your child’s everyday wardrobe with our     <strong>Kids’ Cotton Two-Piece Lounge Set</strong>, designed for premium comfort, warmth,     and all-day wear. This matching set includes a soft     <strong>long-sleeve crewneck sweatshirt</strong> and     <strong>straight-leg sweatpants</strong>, making it the perfect outfit for school, playtime,     travel, or relaxing at home. Available in stylish, muted colors—Steel Blue, Wheat, Slate Green,     Pink, and Lavender—this unisex sweatsuit is a versatile essential for both boys and girls.  </p>  <h3>Premium Cotton Fabric</h3>  <p>    Our kids’ lounge set is made from     <strong>high-quality cotton or a cotton-rich blend</strong>, featuring a cozy, brushed     interior that keeps children warm without overheating. The breathable, skin-friendly fabric     is ideal for toddlers and kids with sensitive skin. Durable stitching and natural flexibility     ensure the perfect balance of comfort and long-lasting wear, even for active little ones.  </p>  <h3>Thoughtful, Kid-Friendly Design</h3>  <p>    <strong>Composition:</strong> 100% cotton or cotton-rich blend<br>    <strong>Top:</strong> Classic long-sleeve crewneck sweatshirt; select styles include charming     neck frills in Lavender and Pink. Finished with a subtle chest detail for a simple, modern look.<br>    <strong>Bottoms:</strong> Matching sweatpants with a soft elastic waistband and cuffed or banded     ankles for a secure, comfortable fit during play, lounging, or outdoor activities.  </p>  <h3>Easy Care Instructions</h3>  <p>    This kids’ two-piece outfit is simple to care for—just     <strong>machine wash cold</strong> with similar colors using a mild detergent.     <strong>Tumble dry low or hang to dry</strong> to maintain the fabric’s softness and vibrant color.     Iron on a low setting when needed, avoiding direct heat on printed or embroidered details.  </p></section>",,,taxable,,1,11,,0,,1,,,,,,,,280,LE-26,,,"https://cdn.shopify.com/s/files/1/0469/1152/0920/files/pink-1-1.jpg?v=1764525063,https://cdn.shopify.com/s/files/1/0469/1152/0920/files/pink1-2.jpg?v=1764525063,https://cdn.shopify.com/s/files/1/0469/1152/0920/files/pink3.jpg?v=1764525063",,,,,,,,,,pa_size,="1-2"|="2-3"|="3-4"|="4-5"|="6-7"|="7-8",1,1,kids-cotton-comfort-sweatshirt-sweatpants-set-unisex,Pink,#FBD8DB,,,
,variation,GLE01PNK80,,1,,,,,,,1,2,,,,1,,,,,,,,280,,,,,,,kids-cotton-comfort-sweatshirt-sweatpants-set-unisex-pink,,,,,,,pa_size,="1-2",,,,,,,,
,variation,GLE01PNK90,,1,,,,,,,1,3,,,,1,,,,,,,,280,,,,,,,kids-cotton-comfort-sweatshirt-sweatpants-set-unisex-pink,,,,,,,pa_size,="2-3",,,,,,,,
,variation,GLE01PNK100,,1,,,,,,,0,0,,,,1,,,,,,,,280,,,,,,,kids-cotton-comfort-sweatshirt-sweatpants-set-unisex-pink,,,,,,,pa_size,="3-4",,,,,,,,
,variation,GLE01PNK110,,1,,,,,,,1,2,,,,1,,,,,,,,280,,,,,,,kids-cotton-comfort-sweatshirt-sweatpants-set-unisex-pink,,,,,,,pa_size,="4-5",,,,,,,,
,variation,GLE01PNK120,,1,,,,,,,1,2,,,,1,,,,,,,,280,,,,,,,kids-cotton-comfort-sweatshirt-sweatpants-set-unisex-pink,,,,,,,pa_size,="6-7",,,,,,,,
,variation,GLE01PNK130,,1,,,,,,,1,2,,,,1,,,,,,,,280,,,,,,,kids-cotton-comfort-sweatshirt-sweatpants-set-unisex-pink,,,,,,,pa_size,="7-8",,,,,,,,
,variable,kids-cotton-comfort-sweatshirt-sweatpants-set-unisex-lavender,KIDS COTTON  SWEATSHIRT & SWEATPANTS SET UNISEX,1,,"<section class=""product-description glossy-lounge-description"">  <h2>Kids’ Cotton Two-Piece Lounge Set</h2>  <p>    Elevate your child’s everyday wardrobe with our     <strong>Kids’ Cotton Two-Piece Lounge Set</strong>, designed for premium comfort, warmth,     and all-day wear. This matching set includes a soft     <strong>long-sleeve crewneck sweatshirt</strong> and     <strong>straight-leg sweatpants</strong>, making it the perfect outfit for school, playtime,     travel, or relaxing at home. Available in stylish, muted colors—Steel Blue, Wheat, Slate Green,     Pink, and Lavender—this unisex sweatsuit is a versatile essential for both boys and girls.  </p>  <h3>Premium Cotton Fabric</h3>  <p>    Our kids’ lounge set is made from     <strong>high-quality cotton or a cotton-rich blend</strong>, featuring a cozy, brushed     interior that keeps children warm without overheating. The breathable, skin-friendly fabric     is ideal for toddlers and kids with sensitive skin. Durable stitching and natural flexibility     ensure the perfect balance of comfort and long-lasting wear, even for active little ones.  </p>  <h3>Thoughtful, Kid-Friendly Design</h3>  <p>    <strong>Composition:</strong> 100% cotton or cotton-rich blend<br>    <strong>Top:</strong> Classic long-sleeve crewneck sweatshirt; select styles include charming     neck frills in Lavender and Pink. Finished with a subtle chest detail for a simple, modern look.<br>    <strong>Bottoms:</strong> Matching sweatpants with a soft elastic waistband and cuffed or banded     ankles for a secure, comfortable fit during play, lounging, or outdoor activities.  </p>  <h3>Easy Care Instructions</h3>  <p>    This kids’ two-piece outfit is simple to care for—just     <strong>machine wash cold</strong> with similar colors using a mild detergent.     <strong>Tumble dry low or hang to dry</strong> to maintain the fabric’s softness and vibrant color.     Iron on a low setting when needed, avoiding direct heat on printed or embroidered details.  </p></section>",,,taxable,,1,10,,0,,1,,,,,,,,280,LE-26,,,"https://cdn.shopify.com/s/files/1/0469/1152/0920/files/Lavender1-1.jpg?v=1764514407,https://cdn.shopify.com/s/files/1/0469/1152/0920/files/Lavender1-2.jpg?v=1764514408,https://cdn.shopify.com/s/files/1/0469/1152/0920/files/Lavender1-4.jpg?v=1764514488,https://cdn.shopify.com/s/files/1/0469/1152/0920/files/Lavender1-3.jpg?v=1764514488,https://cdn.shopify.com/s/files/1/0469/1152/0920/files/Lavender1-5.jpg?v=1764514407",,,,,,,,,,pa_size,="1-2"|="2-3"|="3-4"|="4-5"|="6-7"|="7-8",1,1,kids-cotton-comfort-sweatshirt-sweatpants-set-unisex,Lavender,#B7A0BB,,,
,variation,GLE01LIV80,,1,,,,,,,1,2,,,,1,,,,,,,,280,,,,,,,kids-cotton-comfort-sweatshirt-sweatpants-set-unisex-lavender,,,,,,,pa_size,="1-2",,,,,,,,
,variation,GLE01LIV90,,1,,,,,,,1,2,,,,1,,,,,,,,280,,,,,,,kids-cotton-comfort-sweatshirt-sweatpants-set-unisex-lavender,,,,,,,pa_size,="2-3",,,,,,,,
,variation,GLE01LIV100,,1,,,,,,,0,0,,,,1,,,,,,,,280,,,,,,,kids-cotton-comfort-sweatshirt-sweatpants-set-unisex-lavender,,,,,,,pa_size,="3-4",,,,,,,,
,variation,GLE01LIV110,,1,,,,,,,1,2,,,,1,,,,,,,,280,,,,,,,kids-cotton-comfort-sweatshirt-sweatpants-set-unisex-lavender,,,,,,,pa_size,="4-5",,,,,,,,
,variation,GLE01LIV120,,1,,,,,,,1,2,,,,1,,,,,,,,280,,,,,,,kids-cotton-comfort-sweatshirt-sweatpants-set-unisex-lavender,,,,,,,pa_size,="6-7",,,,,,,,
,variation,GLE01LIV130,,1,,,,,,,1,2,,,,1,,,,,,,,280,,,,,,,kids-cotton-comfort-sweatshirt-sweatpants-set-unisex-lavender,,,,,,,pa_size,="7-8",,,,,,,,
